X,Y,OBJECTID,DVRPC_ID,SEPTA_ID,TYPE,LINE,STATION,OPERATOR,GLOBALID,COUNTY,STATE
-75.1822544237144,39.9566448041891,155,156,90004,Subway-Elevated,Market/Frankford Line,30th Street,SEPTA,{3BEEE1C9-0B05-454B-8E7E-E841F6D34E2A},Philadelphia,Pennsylvania
-75.2781123566456,39.9066195987611,219,220,0,Surface Trolley,Route 102 Trolley,Sharon Hill,SEPTA,{241001B1-F43A-4F62-B100-E32EE0B6A625},Delaware,Pennsylvania
-75.1968747873658,40.0735437921879,99,100,90718,Commuter Rail,Chestnut Hill East Line,Wyndmoor,SEPTA,{AF12C6C9-0D68-4CD8-9E94-824BFCBB3DD5},Philadelphia,Pennsylvania
-75.1348019596927,40.0410240018172,143,144,90407,Commuter Rail,Glenside Combined,Fern Rock Transportation Center,SEPTA,{D288A66C-1F27-4D60-961F-E055FCBDBC4B},Philadelphia,Pennsylvania
-75.3828502976995,39.9170167652732,245,246,0,Surface Trolley,Route 101 Trolley,Manchester Avenue,SEPTA,{28F3F263-4805-422F-920F-A7C1EDF5185E},Delaware,Pennsylvania
-75.3734362436103,40.0440953525477,126,127,90512,Commuter Rail,Paoli/Thorndale Line,St. Davids,SEPTA,{4BD3DDC4-A171-4F03-9374-8EB7CB7CEB8D},Delaware,Pennsylvania
-75.2498430995888,39.9898840810164,116,117,90522,Commuter Rail,Paoli/Thorndale Line,Overbrook,SEPTA,{AA230F39-C042-4CEA-B280-7E4BF611C2EA},Philadelphia,Pennsylvania
-75.4111576471115,39.9078521407117,56,57,90301,Commuter Rail,Media/Elwyn Line,Elwyn,SEPTA,{378DAECA-5DAC-4CEF-9C86-71955A7F9D67},Delaware,Pennsylvania
-75.3335501216746,39.9287470052311,237,238,0,Surface Trolley,Route 101 Trolley,Saxer Avenue,SEPTA,{BF47A0C6-B12B-43CF-B7AF-B6430A66885B},Delaware,Pennsylvania
-75.0120496329849,40.1306248556254,122,123,90321,Commuter Rail,West Trenton Line,Somerton,SEPTA,{E903EC76-3E66-43E2-8ADA-D94A19716549},Philadelphia,Pennsylvania
-75.3159917531357,39.9471760637909,232,233,0,Surface Trolley,Route 101 Trolley,Drexelbrook,SEPTA,{CBEA0AA0-BCD0-4141-A737-A5FD7EBF789F},Delaware,Pennsylvania
-75.6217572440421,40.0194311796835,318,319,0,Intercity Passenger Rail,Amtrak (Multiple Routes),Exton,Amtrak,{F9408DB9-DE02-47DD-A6DF-4164F2B0CE17},Chester,Pennsylvania
-75.0130562746818,40.0089333296625,296,297,0,Light Rail,RiverLine,Riverton,NJ Transit,{ED0CD6C3-561A-4D99-A1AD-F1DC09F617C8},Burlington,New Jersey
-75.1512005835712,40.009264526683,195,196,0,Subway,Broad Street Line,Erie,SEPTA,{CCC7EAD2-3AC9-43B4-BFF9-B20BBEC5C575},Philadelphia,Pennsylvania
-75.1949197446196,40.0574664872217,104,105,90804,Commuter Rail,Chestnut Hill West Line,Allen Lane,SEPTA,{5953EEDE-C3B6-4EC2-9E3E-D9F46EA243B6},Philadelphia,Pennsylvania
-75.2540989293308,40.2684785001284,23,24,90533,Commuter Rail,Lansdale/Doylestown Line,Colmar,SEPTA,{B00E612B-7432-445F-9A48-80A50B2BAD2D},Montgomery,Pennsylvania
-75.1695149115393,40.1120890334093,78,79,90523,Commuter Rail,Lansdale/Doylestown Line,North Hills,SEPTA,{0828223A-70C2-4AB6-99C8-E327A92C9BFB},Montgomery,Pennsylvania
-75.7527272946802,39.6701966398285,328,328,90201,Commuter Rail,Wilmington/Newark Line,Newark,SEPTA,{81A95FED-CB45-46ED-A181-7BA3820484CA},Bucks,Delaware
-75.348176272292,40.1048761079587,267,268,0,Rapid Transit,Norristown High Speed Line,Bridgeport,SEPTA,{298CA779-75E1-4D86-938E-FE38EF0D9885},Montgomery,Pennsylvania
-75.3489040471526,40.0812391906032,250,251,0,Rapid Transit,Norristown High Speed Line,Hughes Park,SEPTA,{AFFB2D28-0DCD-495F-BF7D-AE0E53019743},Montgomery,Pennsylvania
-75.1291211112315,40.059499019458,128,129,90408,Commuter Rail,Glenside Combined,Melrose Park,SEPTA,{5E57245C-3AC4-43E2-82BC-66108A96319B},Montgomery,Pennsylvania
-75.2114604336285,40.1352668159431,76,77,90525,Commuter Rail,Lansdale/Doylestown Line,Fort Washington,SEPTA,{86A07A77-BD5F-4715-B3DC-9E7C3A024109},Montgomery,Pennsylvania
-75.1342182461107,40.12084636483,86,87,90413,Commuter Rail,Warminster Line,Roslyn,SEPTA,{52134849-72D7-4CA4-8FE2-EEED21025F81},Montgomery,Pennsylvania
-75.3000703659248,40.0140201581337,3,3,90517,Commuter Rail,Paoli/Thorndale Line,Haverford,SEPTA,{968F86DB-AA94-4E50-A7FB-D74151B003B5},Montgomery,Pennsylvania
-75.3158781591504,40.0219106066035,2,2,90516,Commuter Rail,Paoli/Thorndale Line,Bryn Mawr,SEPTA,{34721152-D2B9-49EF-88B0-CD2A28032620},Montgomery,Pennsylvania
-75.3453154339417,40.1133279321946,266,267,0,Rapid Transit,Norristown High Speed Line,Norristown Transportation Center,SEPTA,{3B1F8662-4DFC-4F19-911F-58060661E9BF},Montgomery,Pennsylvania
-75.4522176069184,39.797653848203,330,327,90204,Commuter Rail,Wilmington/Newark Line,Claymont,SEPTA,{78B6DD71-E04A-4D43-B119-52FCB85ADBEB},Bucks,Delaware
-75.068722536974,40.116534880105,91,92,90318,Commuter Rail,West Trenton Line,Bethayres,SEPTA,{B2F34BFE-305D-4565-8347-097FD5AB6BCC},Montgomery,Pennsylvania
-74.8309532768255,40.235058931689,39,40,90326,Commuter Rail,West Trenton Line,Yardley,SEPTA,{85ACDB97-2F29-4320-BF87-FC5E65E6BF37},Bucks,Pennsylvania
-74.8546415498254,40.1050370328575,41,42,90703,Commuter Rail,Trenton Line,Bristol,SEPTA,{2F4DEAD3-8EF4-4FD2-93F5-828C97AAC9E1},Bucks,Pennsylvania
-75.1143707016867,40.143693344603,83,84,90415,Commuter Rail,Warminster Line,Willow Grove,SEPTA,{09DD2155-902E-4710-99B1-C9E472AD469B},Montgomery,Pennsylvania
-75.2860655130611,40.0742262098968,121,122,90224,Commuter Rail,Manayunk/Norristown Line,Spring Mill,SEPTA,{CB31ABA2-4784-4D2A-931D-BE157A85E5B8},Montgomery,Pennsylvania
-75.5509358806406,39.7369600081868,327,330,90203,Commuter Rail,Wilmington/Newark Line,Wilmington,SEPTA,{6931521F-8E7A-44DB-8E92-D12921AA5643},Bucks,Delaware
-75.2439487079393,40.1697032797206,74,75,90527,Commuter Rail,Lansdale/Doylestown Line,Penllyn,SEPTA,{D11C595D-1D35-41BE-8F7A-97585A431A96},Montgomery,Pennsylvania
-75.1025405130588,40.1764188433135,82,83,90416,Commuter Rail,Warminster Line,Hatboro,SEPTA,{17AF8279-6BA8-44CB-A206-BCB15B75E50D},Montgomery,Pennsylvania
-74.9065754762155,40.093575371388,42,43,90704,Commuter Rail,Trenton Line,Croydon,SEPTA,{A30CC2B1-F44D-40C5-8739-F0D938C5E1F6},Bucks,Pennsylvania
-75.3086703564998,40.0721378498158,94,95,90225,Commuter Rail,Manayunk/Norristown Line,Conshohocken,SEPTA,{F5B81537-66F0-40CD-898D-79EAF301E3C4},Montgomery,Pennsylvania
-75.2853402552149,40.2430469223379,25,26,90531,Commuter Rail,Lansdale/Doylestown Line,Lansdale,SEPTA,{6F09B36C-F3E8-48E6-8FF9-CD347982350D},Montgomery,Pennsylvania
-75.3486951363975,40.1170586070175,96,97,90227,Commuter Rail,Manayunk/Norristown Line,Main Street,SEPTA,{A704DF5A-DDBC-42D5-96C0-A58E4FEBE034},Montgomery,Pennsylvania
-75.3440958677242,40.1126950597308,95,96,90226,Commuter Rail,Manayunk/Norristown Line,Norristown Transportation Center,SEPTA,{86768A99-D9D2-4D7E-8885-85D2945C8C51},Montgomery,Pennsylvania
-75.3450604457252,40.1208347074603,114,115,90228,Commuter Rail,Manayunk/Norristown Line,Elm Street,SEPTA,{8655ADB8-2C60-445C-A157-8C40EEF4F660},Montgomery,Pennsylvania
-74.9337026825737,40.0829936965738,43,44,90705,Commuter Rail,Trenton Line,Eddington,SEPTA,{1C276571-5055-490D-9160-FB77574A4A11},Bucks,Pennsylvania
-75.2107052488803,40.2877589005333,33,34,90535,Commuter Rail,Lansdale/Doylestown Line,Chalfont,SEPTA,{C21E5384-BB29-429B-B90C-BF8C95BD7832},Bucks,Pennsylvania
-75.2045807323842,40.0657810280971,129,130,90803,Commuter Rail,Chestnut Hill West Line,St. Martins,SEPTA,{B1C5E200-23D4-44DB-87D8-260EA8D35BAB},Philadelphia,Pennsylvania
-75.2951642283138,39.9351442717568,201,202,0,Surface Trolley,Route 102 Trolley,Oakview,SEPTA,{A8629BAC-9ED7-4ABF-B446-73AC56724267},Delaware,Pennsylvania
-75.0391218182607,39.9934255511314,298,299,0,Light Rail,RiverLine,Pennsauken/Route 73,NJ Transit,{A141673D-B2E1-4079-AD79-C16FE10D2179},Camden,New Jersey
-75.2249181356625,40.0267715362736,113,114,90221,Commuter Rail,Manayunk/Norristown Line,Manayunk,SEPTA,{AE34F531-825E-4EA2-BF0D-82281C22995A},Philadelphia,Pennsylvania
-75.1210060261608,39.9456608390522,313,314,0,Rapid Transit,PATCO,City Hall,PATCO,{B8EFCE8F-E556-4600-9C7C-8FB5AE19748E},Camden,New Jersey
-75.6217572440421,40.0194311796835,46,47,90504,Commuter Rail,Paoli/Thorndale Line,Exton,SEPTA,{ACD08C63-F4D5-48EF-83C1-F86B1AA80896},Chester,Pennsylvania
-75.2926884790847,39.9470590780611,228,229,0,Surface Trolley,Route 101 & 102 Trolley Lines,Drexel Hill Junction,SEPTA,{885AA057-E56C-4F5E-AB60-F193F944B19D},Delaware,Pennsylvania
-75.266497207688,39.9588687560591,238,239,0,Surface Trolley,Route 101 & 102 Trolley Lines,Walnut Street,SEPTA,{4BAEC4F8-9822-43E4-889A-FD126860DF76},Delaware,Pennsylvania
-75.1202999984649,39.9431661159655,277,278,0,Light Rail,RiverLine,Walter Rand Transportation Center,NJ Transit,{7B713F76-49C2-43B0-A8A8-EBC2119B920A},Camden,New Jersey
-75.1446820690336,40.0390696949399,198,199,0,Subway,Broad Street Line,Olney Transportation Center,SEPTA,{B213949A-A0D7-46BF-A6BE-87AFFAD3AA29},Philadelphia,Pennsylvania
-74.659429657129,40.3435153256392,282,283,0,Commuter Rail,Northeast Corridor,Princeton,NJ Transit,{074E03D6-435A-4397-B25E-545EAE98BC74},Mercer,New Jersey
-75.1902049918305,40.042413026972,106,107,90806,Commuter Rail,Chestnut Hill West Line,Upsal,SEPTA,{FDF7B5DB-474C-4046-99D7-518D8F5BE7C6},Philadelphia,Pennsylvania
-75.1236528099255,40.0327721444643,133,134,90811,Commuter Rail,Fox Chase Line,Olney,SEPTA,{A06855B9-7602-44B9-8630-3EA4E0BB5763},Philadelphia,Pennsylvania
-75.3807186467047,39.916720209531,244,245,0,Surface Trolley,Route 101 Trolley,Bowling Green,SEPTA,{2D487CD3-BCCF-4A2E-906F-070E42CA73E4},Delaware,Pennsylvania
-75.2084931099622,40.0762414046827,102,103,90801,Commuter Rail,Chestnut Hill West Line,Chestnut Hill West,SEPTA,{7907C30B-42FF-4FFF-BE4A-B6F3D09F6388},Philadelphia,Pennsylvania
-75.1492977320155,40.0179678400113,196,197,0,Subway,Broad Street Line,Hunting Park,SEPTA,{0FF1B810-68C3-4764-AAED-124C4FF24F7F},Philadelphia,Pennsylvania
-74.9151576158279,40.0611629512259,293,294,0,Light Rail,RiverLine,Beverly/Edgewater Park,NJ Transit,{048FD7D8-9F02-437D-B3D9-9FBA44DE21E6},Burlington,New Jersey
-75.7628964204297,39.992772219231,125,126,90501,Commuter Rail,Paoli/Thorndale Line,Thorndale,SEPTA,{872D8862-E019-4886-944B-F5F8F320E712},Chester,Pennsylvania
-75.0467924233959,39.9071580956043,307,308,0,Rapid Transit,PATCO,Westmont,PATCO,{36453251-4574-4442-9B1A-156AA431AC22},Camden,New Jersey
-74.7538834309671,40.2185537371211,324,325,0,Intercity Passenger Rail,Amtrak (Multiple Routes),Trenton Transit Center,Amtrak,{26A5A46B-8F78-4243-87E1-CD5A07605038},Mercer,New Jersey
-75.3872111852137,40.0458389422907,53,54,90511,Commuter Rail,Paoli/Thorndale Line,Wayne,SEPTA,{55068628-78D1-43C0-BB05-4364A3B6866F},Delaware,Pennsylvania
-75.29004412027,39.9255059221269,204,205,0,Surface Trolley,Route 102 Trolley,Clifton-Aldan,SEPTA,{6D304A0B-9938-49C4-A552-1F2B79431068},Delaware,Pennsylvania
-75.1528737803745,40.0015994776737,194,195,0,Subway,Broad Street Line,Allegheny,SEPTA,{8D99EC72-2D2B-4E53-9797-2DFF0355096F},Philadelphia,Pennsylvania
-75.2839733277025,39.9809574158449,263,264,0,Rapid Transit,Norristown High Speed Line,Penfield,SEPTA,{C36ABA16-3046-4B38-B04A-4B3E70122741},Delaware,Pennsylvania
-75.1822544237144,39.9566448041891,29,30,90004,Commuter Rail,SEPTA Main Line,30th Street Station,SEPTA,{0687EB29-7C97-4249-93BF-169C5C3DA705},Philadelphia,Pennsylvania
-75.0005070936955,39.8338429469934,311,312,0,Rapid Transit,PATCO,Lindenwold,PATCO,{C0E94337-D07A-4BDB-B3DA-AB3A76B5C2C8},Camden,New Jersey
-75.0091871787178,39.8587101839953,310,311,0,Rapid Transit,PATCO,Ashland,PATCO,{3DA4F477-8EEE-4B6D-892D-B61B49FBF1FC},Camden,New Jersey
-74.8154936830646,40.2573167695761,20,21,90327,Commuter Rail,West Trenton Line,West Trenton,SEPTA,{A466ABA8-A425-4D5F-8444-EDD68BDC17EB},Mercer,New Jersey
-75.1582579550076,39.9516415183565,152,153,0,Subway-Elevated,Market/Frankford Line,11th Street,SEPTA,{48638192-7ED2-4AB0-B636-E4CCBCADAEA3},Philadelphia,Pennsylvania
-75.3594598226783,40.0447356009028,54,55,90513,Commuter Rail,Paoli/Thorndale Line,Radnor,SEPTA,{11D8CFBF-648D-49AE-9CC0-617C19F1B0CD},Delaware,Pennsylvania
-75.2018377547431,40.0774747943598,100,101,90719,Commuter Rail,Chestnut Hill East Line,Gravers Lane,SEPTA,{5920AB9B-E071-462C-8790-AB158B02F9AC},Philadelphia,Pennsylvania
-75.1604148445043,39.9670262276992,189,190,0,Subway,Broad Street Line,Fairmount,SEPTA,{90DD1541-0D1E-4912-B470-FFCC87712C8A},Philadelphia,Pennsylvania
-75.1715725029843,40.051108039411,149,150,90714,Commuter Rail,Chestnut Hill East Line,Washington Lane,SEPTA,{7C70DC42-867F-43DF-A9DC-6AB5F73DF21F},Philadelphia,Pennsylvania
-75.3422972541808,40.0386474247408,55,56,90514,Commuter Rail,Paoli/Thorndale Line,Villanova,SEPTA,{FFE30F1D-1247-4AAD-96B6-C14A0F8446D6},Delaware,Pennsylvania
-75.3153229974501,40.0100393045809,259,260,0,Rapid Transit,Norristown High Speed Line,Haverford,SEPTA,{D0038205-4A6D-4D03-B06A-2A52645F0BC6},Delaware,Pennsylvania
-75.2073275130351,40.0810414874251,101,102,90720,Commuter Rail,Chestnut Hill East Line,Chestnut Hill East,SEPTA,{7E936D0D-D804-4E3E-A0DB-D16262476381},Philadelphia,Pennsylvania
-75.2916180630531,39.9865975737465,262,263,0,Rapid Transit,Norristown High Speed Line,Beechwood-Brookline,SEPTA,{B97735F8-E753-4385-B6F8-8EC9529879AC},Delaware,Pennsylvania
-75.2977587655391,39.9475513428689,229,230,0,Surface Trolley,Route 101 Trolley,Huey Avenue,SEPTA,{2EB77545-168A-4C66-B398-B58A8F3D324F},Delaware,Pennsylvania
-75.2729116461325,39.9559157496316,222,223,0,Surface Trolley,Route 101 & 102 Trolley Lines,Hilltop Road,SEPTA,{049596EF-CA00-40E6-9027-ABDCB7388449},Delaware,Pennsylvania
-75.1478556230973,40.0245622800052,197,198,0,Subway,Broad Street Line,Wyoming,SEPTA,{616FB6B2-8856-464B-9FA4-FA7119DCFF73},Philadelphia,Pennsylvania
-75.1670116332637,39.9483796329367,302,303,0,Rapid Transit,PATCO,15th-16th & Locust Street,PATCO,{0A925144-7D53-45E4-8D18-2A7F2F566B22},Philadelphia,Pennsylvania
-75.2982074111104,39.9217632514126,135,136,90308,Commuter Rail,Media/Elwyn Line,Primos,SEPTA,{363D0A73-A3FE-4C49-8E35-78042409353B},Delaware,Pennsylvania
-75.1539587977834,39.9966279850356,193,194,0,Subway,Broad Street Line,North Philadelphia,SEPTA,{1CE8A1BD-A240-4CF2-954D-D112EDDBDBE1},Philadelphia,Pennsylvania
-74.9588839410908,40.039249990755,284,285,0,Light Rail,RiverLine,Riverside,NJ Transit,{D586A63E-A197-4785-BE92-1FB64DC38C96},Burlington,New Jersey
-75.1466853560964,40.0299127023833,180,181,0,Subway,Broad Street Line,Logan,SEPTA,{C52B87A5-532B-4F8C-A691-C516F5A2383B},Philadelphia,Pennsylvania
-75.341719585617,39.8573852617183,63,64,90208,Commuter Rail,Wilmington/Newark Line,Eddystone,SEPTA,{8E9C5C70-BB26-4DDA-A328-AA8D6AB713DA},Delaware,Pennsylvania
-75.3489838567332,39.9181271138476,215,216,0,Surface Trolley,Route 101 Trolley,Springfield Mall,SEPTA,{728BF7F5-AFCF-4E01-A5F9-ABA289F6E5EE},Delaware,Pennsylvania
-75.2842217735687,39.914602067727,209,210,0,Surface Trolley,Route 102 Trolley,Bartram Avenue,SEPTA,{C5800E28-C95C-4B45-B4E2-F38A982605FA},Delaware,Pennsylvania
-75.2140078009383,39.9586666154279,158,159,0,Subway-Elevated,Market/Frankford Line,46th Street,SEPTA,{2BA67503-CD6A-4347-BEEF-0FA3D94485D8},Philadelphia,Pennsylvania
-75.1811429758277,40.0299803270381,108,109,90808,Commuter Rail,Chestnut Hill West Line,Chelten Avenue,SEPTA,{FCDFCF60-7B71-47FD-B66D-8ED4FA62DBB1},Philadelphia,Pennsylvania
-75.1614208198189,39.962417763434,188,189,0,Subway,Broad Street Line,Spring Garden,SEPTA,{DA1832D6-4F26-4C7D-BB35-2C3C2D5EF4D1},Philadelphia,Pennsylvania
-75.4229728641,40.0473692680207,51,52,90509,Commuter Rail,Paoli/Thorndale Line,Devon,SEPTA,{F8A1397C-5F9B-488B-919E-E8F78F4F4485},Chester,Pennsylvania
-75.1436651037655,39.9498000934994,175,176,0,Subway-Elevated,Market/Frankford Line,2nd Street,SEPTA,{B39EED86-7F80-4B89-A2B9-0F027F64BB62},Philadelphia,Pennsylvania
-75.1368235527502,40.0418298569273,199,200,0,Subway,Broad Street Line,Fern Rock Transportation Center,SEPTA,{2F20EA3C-83E6-4ED1-B231-0650C21EA81A},Philadelphia,Pennsylvania
-75.3407649720467,40.0326902184711,255,256,0,Rapid Transit,Norristown High Speed Line,Stadium (Ithan Avenue),SEPTA,{5E57E54D-EF4F-4E3A-A1E8-085BE1CBD309},Delaware,Pennsylvania
-75.1284937392244,39.9408821611608,280,281,0,Light Rail,RiverLine,Entertainment Center,NJ Transit,{42DF033F-F859-436F-B23B-214B6FB31FBB},Camden,New Jersey
-75.369971588576,39.9149637247397,217,218,0,Surface Trolley,Route 101 Trolley,Pine Ridge,SEPTA,{C82A5EE3-24C7-4CC2-BF15-8388DB72DE1B},Delaware,Pennsylvania
-74.907609042836,39.7835607194141,275,276,0,Commuter Rail,Atlantic City Line,Atco,NJ Transit,{783C971F-CFBE-4D77-B8E0-8ED6B89C7903},Camden,New Jersey
-75.062003647249,39.9778978927686,299,300,0,Commuter Rail,Atlantic City Line,Pennsauken Transit Center,NJ Transit,{01A93325-7009-4CE5-92EF-6516C80D88C1},Camden,New Jersey
-75.2416581873523,39.8773195952718,140,141,90402,Commuter Rail,Airport Line,Airport Terminal C & D,SEPTA,{B5FBC0E2-33AC-43D2-A689-7DED667D125D},Philadelphia,Pennsylvania
-75.1565853974728,39.9972228982557,142,143,90810,Commuter Rail,Chestnut Hill West Line,North Philadelphia,SEPTA,{F467D78C-9FE8-4959-AF5F-D1C504F853F6},Philadelphia,Pennsylvania
-75.1134266162525,39.9964885470558,169,170,0,Subway-Elevated,Market/Frankford Line,Allegheny,SEPTA,{951AAD45-777F-4361-8901-D16F4DF0A9C4},Philadelphia,Pennsylvania
-75.3876015022744,39.9176671557468,247,248,0,Surface Trolley,Route 101 Trolley,Monroe Street,SEPTA,{2315D3E6-27A2-4CD8-8B10-3E7967E0EC84},Delaware,Pennsylvania
-74.6241020354391,40.3160270364101,272,273,0,Commuter Rail,Northeast Corridor,Princeton Junction,NJ Transit,{79D39F84-5B60-41BA-A44B-AFA51CEFA759},Mercer,New Jersey
-75.3535872182436,40.0420103970316,253,254,0,Rapid Transit,Norristown High Speed Line,Radnor,SEPTA,{E4D8C509-C540-4186-8708-5DA9352BBF33},Delaware,Pennsylvania
-75.0890847697269,40.010422662145,166,167,0,Subway-Elevated,Market/Frankford Line,Church,SEPTA,{1F48168D-211F-41B7-A76E-DD7DBBB42366},Philadelphia,Pennsylvania
-75.2277475837039,40.0010290668565,8,8,90002,Commuter Rail,Cynwyd Line,Bala,SEPTA,{405EF532-64C7-4934-85FC-29D8D2CE04A7},Montgomery,Pennsylvania
-75.3520513374216,40.0988566624645,268,269,0,Rapid Transit,Norristown High Speed Line,DeKalb Street,SEPTA,{CADC3603-AE8F-4929-ADF0-540195AA948D},Montgomery,Pennsylvania
-75.2958784127872,39.9441116601382,241,242,0,Surface Trolley,Route 102 Trolley,Garretford,SEPTA,{38D5E473-F7FA-46DB-AFFA-8673297C35C6},Delaware,Pennsylvania
-75.3716048726029,39.9037480406354,59,60,90304,Commuter Rail,Media/Elwyn Line,Wallingford,SEPTA,{E7ECA2CC-7D62-4C9C-94C7-F41EC81965DF},Delaware,Pennsylvania
-75.3302926493911,40.0214259572387,257,258,0,Rapid Transit,Norristown High Speed Line,Roberts Road,SEPTA,{50BB80D5-1B93-4A41-A1D9-B2EE2BA309E0},Delaware,Pennsylvania
-75.1653126250559,39.9526048568979,154,155,0,Subway-Elevated,Market/Frankford Line,15th Street,SEPTA,{33BA0027-8222-4388-AE5B-B50227DE20D0},Philadelphia,Pennsylvania
-75.2825217354844,39.951619490631,225,226,0,Surface Trolley,Route 101 & 102 Trolley Lines,Lansdowne Avenue,SEPTA,{6F7B9DAD-171F-4EE0-BEBC-071210160A72},Delaware,Pennsylvania
-75.4037376314965,40.0497124896505,52,53,90510,Commuter Rail,Paoli/Thorndale Line,Strafford,SEPTA,{A7EE0B39-E287-4267-93F0-30A899C4923E},Chester,Pennsylvania
-75.169694206069,39.9243903260917,184,185,0,Subway,Broad Street Line,Snyder,SEPTA,{7C23541A-EAB3-466F-B403-3AC0DB1DBE8C},Philadelphia,Pennsylvania
-75.2446426265285,39.8764224299573,139,140,90403,Commuter Rail,Airport Line,Airport Terminal B,SEPTA,{DFF8F4C6-7ED8-4A42-A674-AECFE353D650},Philadelphia,Pennsylvania
-75.1063668394238,40.0003621122436,168,169,0,Subway-Elevated,Market/Frankford Line,Tioga,SEPTA,{979781E7-A2C3-49E5-8342-B7328A04D3B8},Philadelphia,Pennsylvania
-75.3259511984393,39.9408229836848,234,235,0,Surface Trolley,Route 101 Trolley,Scenic Road,SEPTA,{734DB89D-55FA-4212-BCC2-F31AF7F6B0B9},Delaware,Pennsylvania
-75.0005070936955,39.8338429469934,281,282,0,Commuter Rail,Atlantic City Line,Lindenwold,NJ Transit,{E23963B9-DEA8-4B01-A625-A42B68BE35AB},Camden,New Jersey
-75.1535773763523,39.9509596299896,312,313,0,Rapid Transit,PATCO,8th & Market Street,PATCO,{54194A0F-690B-47EB-9BF0-709B7C1D3A24},Philadelphia,Pennsylvania
-75.3060979927603,39.9492715758378,231,232,0,Surface Trolley,Route 101 Trolley,Aronimink,SEPTA,{A2E80876-A535-4F63-B002-5A4EA3FE0D7F},Delaware,Pennsylvania
-75.3219289178278,39.8806229867205,65,66,90210,Commuter Rail,Wilmington/Newark Line,Ridley Park,SEPTA,{35697B28-5DEA-48A0-81F5-EDC84D59A856},Delaware,Pennsylvania
-75.1222737710923,39.9916236759407,170,171,0,Subway-Elevated,Market/Frankford Line,Somerset,SEPTA,{AAF54BFA-C610-4E92-BCDC-C1C13815B04A},Philadelphia,Pennsylvania
-75.1671274806144,39.9362020745104,185,186,0,Subway,Broad Street Line,Ellsworth-Federal,SEPTA,{3A12033F-96F1-4590-9D00-FB1E2598784F},Philadelphia,Pennsylvania
-75.3373095629562,39.9262766674345,213,214,0,Surface Trolley,Route 101 Trolley,Leamy Avenue,SEPTA,{1B45D301-909C-4FC9-A7DF-57D990BB36ED},Delaware,Pennsylvania
-75.3309607994985,39.8718702685891,64,65,90209,Commuter Rail,Wilmington/Newark Line,Crum Lynne,SEPTA,{C02F11E8-0138-44AC-8C10-73248D8E182B},Delaware,Pennsylvania
-75.329552395699,39.9344883754885,235,236,0,Surface Trolley,Route 101 Trolley,Springfield Road,SEPTA,{ACD63BD2-3948-4730-9FDB-389FE437CA0F},Delaware,Pennsylvania
-75.2965024702067,39.9402160543975,200,201,0,Surface Trolley,Route 102 Trolley,Marshall Road,SEPTA,{980DE163-441F-4C1D-81FC-B36E22B86485},Delaware,Pennsylvania
-75.1731899853454,39.9053574950533,182,183,0,Subway,Broad Street Line,AT&T Station,SEPTA,{D75AE14D-1F39-44D1-9D51-1F99E719AB3D},Philadelphia,Pennsylvania
-75.0437958173473,40.1219083836688,92,93,90319,Commuter Rail,West Trenton Line,Philmont,SEPTA,{5AA015B6-D288-430D-9FEF-8DEE11133711},Montgomery,Pennsylvania
-75.1186490101595,40.133272513279,85,86,90414,Commuter Rail,Warminster Line,Crestmont,SEPTA,{D1E143B0-AEA5-48F7-8220-E92C8A392F99},Montgomery,Pennsylvania
-74.9522446938271,40.0717791692328,124,125,90706,Commuter Rail,Trenton Line,Cornwells Heights,SEPTA,{A0FB9A07-0D8B-4D54-AC08-01F0F4158D20},Bucks,Pennsylvania
-75.1617899254515,40.2972372201585,31,32,90537,Commuter Rail,Lansdale/Doylestown Line,Delaware Valley College,SEPTA,{0994A83F-0A78-450A-B1F9-920DFF4E37B3},Bucks,Pennsylvania
-74.9827546089801,40.1401402794803,35,36,90322,Commuter Rail,West Trenton Line,Trevose,SEPTA,{4EB2434A-BF7D-4E6C-B0B1-01B3CD7B9985},Bucks,Pennsylvania
-75.2637851738635,39.9607435288145,220,221,0,Surface Trolley,Route 101 & 102 Trolley Lines,Fairfield Avenue,SEPTA,{351BC35C-D93C-4955-BADB-36C79248DC7C},Delaware,Pennsylvania
-75.2248799187035,39.9599974559962,161,162,0,Subway-Elevated,Market/Frankford Line,52nd Street,SEPTA,{E0C9AAAB-B217-4C52-8C48-C28129A5D18A},Philadelphia,Pennsylvania
-75.9223712744874,39.9593171622498,315,316,0,Intercity Passenger Rail,Amtrak (Keystone),Parkesburg,Amtrak,{14E83DF6-5F9F-4D6C-961C-8EADEDDCBD77},Chester,Pennsylvania
-75.3910813010739,39.9181529937179,249,250,0,Surface Trolley,Route 101 Trolley,Olive Street,SEPTA,{7DCDC247-4FF6-419A-ADB0-87326A4C7194},Delaware,Pennsylvania
-75.1362020817237,39.9689228296898,173,174,0,Subway-Elevated,Market/Frankford Line,Girard,SEPTA,{DC76269F-EAA2-438A-BAB0-E31AA38E3516},Philadelphia,Pennsylvania
-75.8210025621888,39.9859431389237,316,317,0,Intercity Passenger Rail,Amtrak (Keystone),Coatesville,Amtrak,{30C21B8B-8F3C-4BDE-B5E5-3B0A0BA0CD79},Chester,Pennsylvania
-75.2467339510818,39.8760036831769,138,139,90404,Commuter Rail,Airport Line,Airport Terminal A,SEPTA,{943FB0C4-6DFA-4F64-97AB-104CC109F0CE},Philadelphia,Pennsylvania
